time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-08T04:11:41.225Z,-2.0518,67.8492,10,4.4,mb,,118,5.732,0.52,us,us6000dh34,2021-02-17T05:00:44.040Z,"Carlsberg Ridge",earthquake,8.5,1.9,0.19,8,reviewed,us,us
2021-02-08T04:02:32.444Z,44.5326,-115.2485,15.12,2.6,ml,,82,0.38,0.75,us,us6000dfhn,2021-02-09T04:03:56.040Z,"42 km NW of Stanley, Idaho",earthquake,1.2,7.4,0.057,40,reviewed,us,us
2021-02-08T03:33:46.179Z,39.4746,71.5566,10,4.4,mb,,180,0.192,0.76,us,us6000dh33,2021-02-17T04:47:45.040Z,"26 km N of Karakenja, Tajikistan",earthquake,3.8,1.7,0.12,20,reviewed,us,us
2021-02-08T02:37:03.500Z,19.2038,-64.8571,38,3.34,md,10,327,1.3069,0.26,pr,pr2021039000,2021-02-09T04:01:33.040Z,"95 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.97,16.97,0.05,6,reviewed,pr,pr
2021-02-08T01:25:18.141Z,36.3394,24.6937,102.78,4.1,mb,,58,1.061,1.24,us,us6000dfh3,2021-02-17T04:15:52.040Z,"37 km SSW of Folégandros, Greece",earthquake,6.2,9.4,0.174,9,reviewed,us,us
2021-02-08T01:01:40.730Z,39.246,-123.0973333,6.35,2.64,md,39,56,0.0974,0.09,nc,nc73519946,2021-02-10T17:26:11.484Z,"10km ESE of Redwood Valley, CA",earthquake,0.18,0.8,0.19,31,reviewed,nc,nc
2021-02-08T00:45:33.050Z,37.4978333,-121.8266667,5.13,3.13,ml,132,27,0.04581,0.1,nc,nc73519926,2021-02-24T19:33:26.966Z,"10km NE of Milpitas, CA",earthquake,0.09,0.24,0.162,80,reviewed,nc,nc
2021-02-08T00:15:24.370Z,37.4463333,-118.5576667,12.59,2.77,md,26,80,0.09311,0.08,nc,nc73519916,2021-02-08T02:54:05.245Z,"5km NE of Round Valley, CA",earthquake,0.41,0.87,0.221,39,reviewed,nc,nc
2021-02-07T23:05:20.195Z,6.0518,-74.3282,104.65,4.1,mb,,133,1.199,0.68,us,us6000dh2f,2021-02-13T05:31:58.040Z,"29 km ENE of Puerto Boyacá, Colombia",earthquake,9.1,20.5,0.301,3,reviewed,us,us
2021-02-07T22:40:46.836Z,2.6154,-59.5583,10,4.3,mb,,41,0.987,0.91,us,us6000dh2e,2021-02-15T23:11:01.040Z,"89 km SSE of Lethem, Guyana",earthquake,5.7,1.9,0.177,9,reviewed,us,us
2021-02-07T22:01:18.129Z,39.1136,36.0539,10,4.3,mb,,31,0.306,0.85,us,us6000dffp,2021-02-15T23:32:46.053Z,"7 km SSW of Gemerek, Turkey",earthquake,4.1,1.9,0.142,14,reviewed,us,us
2021-02-07T21:11:20.539Z,34.36566667,-97.424,5.97,2.67,ml,95,82,0.04049205408,0.3,ok,ok2021crfo,2021-02-15T23:18:27.040Z,"12 km SE of Ratliff City, Oklahoma",earthquake,,0.5,0.18,9,reviewed,ok,ok
2021-02-07T20:52:25.209Z,38.1558,-117.842,9.38,3.2,ml,,62,0.131,0.4,us,us6000dff7,2021-02-07T21:35:07.882Z,"34 km SE of Mina, Nevada",earthquake,1.5,7.2,0.028,172,reviewed,us,us
2021-02-07T20:40:51.961Z,29.1851,-97.5436,5,3.3,ml,,153,0.216,0.76,us,us6000dff6,2021-02-08T05:35:43.860Z,"12 km SE of Smiley, Texas",earthquake,2.8,2,0.256,8,reviewed,us,us
2021-02-07T19:19:24.500Z,31.6697,-104.4078,5,2.7,ml,,73,0.079,0.23,us,us6000dfer,2021-02-07T19:32:08.040Z,"56 km S of Whites City, New Mexico",earthquake,1.1,1.7,0.059,38,reviewed,us,us
2021-02-07T19:12:40.682Z,31.6679,-104.397,5,2.7,ml,,73,0.088,0.21,us,us6000dfen,2021-02-07T19:27:24.040Z,"56 km S of Whites City, New Mexico",earthquake,1.3,1.8,0.052,48,reviewed,us,us
2021-02-07T18:57:51.030Z,35.9771667,-117.3241667,2.6,3.41,ml,42,56,0.0922,0.16,ci,ci39543967,2021-02-08T22:28:20.724Z,"24km NNE of Trona, CA",earthquake,0.16,0.4,0.096,80,reviewed,ci,ci
2021-02-07T17:01:22.080Z,19.0533,-64.855,46,3.3,md,13,319,1.1835,0.35,pr,pr2021038013,2021-02-07T18:57:43.040Z,"79 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.84,14.84,0.1,8,reviewed,pr,pr
2021-02-07T16:26:25.900Z,17.944,-66.9583,10,3.2,md,23,200,0.0896,0.12,pr,pr2021038012,2021-02-07T19:38:25.379Z,"6 km WSW of Guánica, Puerto Rico",earthquake,0.44,0.41,0.19,20,reviewed,pr,pr
2021-02-07T15:34:27.180Z,18.8403,-65.318,60,3.15,md,7,306,0.7792,0.52,pr,pr2021038011,2021-02-07T15:44:31.916Z,"59 km N of Culebra, Puerto Rico",earthquake,6.86,12.3,0.08,2,reviewed,pr,pr
2021-02-07T14:21:35.120Z,40.3633333,-124.4471667,17.54,2.55,md,20,253,0.1095,0.11,nc,nc73519741,2021-02-14T17:37:47.040Z,"14km WNW of Petrolia, CA",earthquake,0.59,0.41,0.193,28,reviewed,nc,nc
2021-02-07T13:51:22.480Z,19.072,-64.7976,29,3.33,md,3,327,1.2329,0.19,pr,pr2021038010,2021-02-07T14:10:05.813Z,"81 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.05,18,0.11,3,reviewed,pr,pr
2021-02-07T13:06:41.456Z,32.9094,-100.8999,5,2.8,mb_lg,,33,0.027,0.48,us,us6000dfcl,2021-02-07T14:09:25.040Z,"21 km N of Snyder, Texas",earthquake,2,1.9,0.052,100,reviewed,us,us
2021-02-07T11:02:08.900Z,19.2481,-64.8423,39,3.53,md,9,327,1.3524,0.48,pr,pr2021038008,2021-02-21T07:26:24.040Z,"100 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.51,31.37,0.04,9,reviewed,pr,pr
2021-02-07T09:26:56.332Z,-24.2795,-66.9812,177.81,4.7,mb,,71,1.718,1.03,us,us6000dfbg,2021-02-21T07:14:13.040Z,"67 km W of San Antonio de los Cobres, Argentina",earthquake,6.7,7.2,0.115,23,reviewed,us,us
2021-02-07T07:59:16.710Z,19.0955,-64.7286,40,3.42,md,15,328,1.2944,0.28,pr,pr2021038004,2021-02-07T13:33:19.585Z,"84 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.7,13.86,0.08,8,reviewed,pr,pr
2021-02-07T06:10:38.754Z,-21.0437,-69.2117,109.64,4.2,mb,,51,0.257,0.76,us,us6000dfat,2021-02-07T07:39:01.545Z,"134 km SE of Iquique, Chile",earthquake,5.7,6.5,0.187,9,reviewed,us,us
2021-02-07T05:06:37.222Z,18.0418,-72.1172,10,3.6,ml,,87,1.222,0.45,us,us6000df9x,2021-02-07T22:39:11.040Z,"22 km SSW of Belle-Anse, Haiti",earthquake,5.9,2,0.109,11,reviewed,us,us
2021-02-07T02:32:41.040Z,17.926,-66.836,9,2.69,md,23,197,0.0654,0.16,pr,pr2021038003,2021-02-07T03:15:10.048Z,"7 km SSW of Indios, Puerto Rico",earthquake,0.53,0.84,0.2,12,reviewed,pr,pr
2021-02-07T01:57:19.796Z,38.1689,-118.0637,10,3,ml,,49,0.214,1,us,us6000df8z,2021-02-07T02:48:39.674Z,"24 km S of Mina, Nevada",earthquake,1.4,2,0.032,126,reviewed,us,us
2021-02-07T00:25:47.300Z,33.216,-115.9766667,10.04,2.56,ml,105,19,0.06439,0.22,ci,ci39543391,2021-02-17T00:34:17.040Z,"9km SSW of Salton City, CA",earthquake,0.12,0.45,0.15,22,reviewed,ci,ci
2021-02-06T23:44:33.550Z,19.125,-64.8416,49,3.62,md,13,326,1.2496,0.41,pr,pr2021037031,2021-02-17T00:26:40.040Z,"87 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.82,16.36,0.09,8,reviewed,pr,pr
2021-02-06T23:23:04.135Z,38.1799,-118.0623,9.78,2.6,ml,,47,0.222,0.78,us,us6000df84,2021-02-20T01:38:56.040Z,"23 km S of Mina, Nevada",earthquake,0.9,9.5,0.04,84,reviewed,us,us
2021-02-06T23:10:16.646Z,38.172,-118.0674,9.03,3.7,mwr,,47,0.219,0.73,us,us6000df80,2021-02-20T02:32:18.565Z,"24 km S of Mina, Nevada",earthquake,1.4,6.6,0.034,84,reviewed,us,us
2021-02-06T23:04:52.700Z,36.0066667,-120.5775,4.69,2.62,md,57,62,0.03529,0.08,nc,nc73519516,2021-02-14T03:41:39.040Z,"18km NW of Parkfield, CA",earthquake,0.19,0.27,0.202,61,reviewed,nc,nc
2021-02-06T22:15:02.540Z,19.0558,-64.805,57,3.61,md,12,326,1.2155,0.48,pr,pr2021037029,2021-02-14T03:36:32.040Z,"80 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,6,16.43,0.08,10,reviewed,pr,pr
2021-02-06T21:14:28.050Z,-20.1058,-70.1887,50.92,3.7,ml,,169,0.457,0.6,us,us6000df7m,2021-02-09T01:17:54.758Z,"12 km NNW of Iquique, Chile",earthquake,4.2,6.8,0.069,28,reviewed,us,us
2021-02-06T17:15:32.300Z,19.0695,-64.8703,28,3.41,md,15,319,1.1877,0.41,pr,pr2021037027,2021-02-06T21:23:24.040Z,"80 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.46,29.58,0.02,7,reviewed,pr,pr
2021-02-06T16:09:49.572Z,-20.6949,-65.9255,357.57,4.5,mb,,176,3.235,1.11,us,us6000df5u,2021-02-06T16:56:48.040Z,"27 km NNE of Santa Bárbara, Bolivia",earthquake,14.4,13.4,0.271,4,reviewed,us,us
2021-02-06T15:08:56.820Z,18.9965,-64.8306,30,3.26,md,12,325,1.1532,0.41,pr,pr2021037025,2021-02-06T16:15:08.040Z,"73 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.03,27.71,0.01,2,reviewed,pr,pr
2021-02-06T14:57:42.789Z,-19.9694,-71.1242,33.22,4.3,mb,,213,1.066,0.64,us,us6000df5a,2021-02-06T16:13:08.040Z,"105 km WNW of Iquique, Chile",earthquake,6.3,10.9,0.532,1,reviewed,us,us
2021-02-06T14:54:28.667Z,38.5863,93.7853,10,4.5,mb,,100,20.261,0.62,us,us6000df5c,2021-02-06T16:07:21.040Z,"northern Qinghai, China",earthquake,12.6,1.9,0.108,25,reviewed,us,us
2021-02-06T14:16:52.420Z,17.936,-66.9623,11,2.68,md,22,213,0.0885,0.13,pr,pr2021037022,2021-02-06T16:01:06.040Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.67,0.44,0.35,20,reviewed,pr,pr
2021-02-06T14:12:13.150Z,19.0953,-64.77,39,3.23,md,8,332,1.2682,0.37,pr,pr2021037024,2021-02-06T15:30:20.429Z,"84 km N of Cruz Bay, U.S. Virgin Islands",earthquake,5.17,24.11,0.01,3,reviewed,pr,pr
2021-02-06T12:46:00.710Z,18.9888,-65.0338,36,3.06,md,9,326,1.0315,0.49,pr,pr2021037020,2021-02-06T13:17:28.438Z,"72 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.4,29.62,0.09,2,reviewed,pr,pr
2021-02-06T12:40:17.180Z,19.2471,-64.7765,24,3.94,md,20,321,1.3872,0.37,pr,pr2021037019,2021-02-06T13:45:15.343Z,"101 km N of Cruz Bay, U.S. Virgin Islands",earthquake,1.93,30.69,0.11,18,reviewed,pr,pr
2021-02-06T12:12:19.630Z,19.2243,-64.794,29,3.55,md,12,327,1.3585,0.39,pr,pr2021037016,2021-02-06T13:43:04.040Z,"98 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.68,30.2,0.06,9,reviewed,pr,pr
2021-02-06T11:56:25.919Z,7.1214,-80.9541,10,3.5,ml,,235,2.389,0.4,us,us6000dfa0,2021-02-07T22:27:07.040Z,"29 km SSW of Arenas, Panama",earthquake,12,2,0.097,14,reviewed,us,us
2021-02-06T11:52:07.000Z,18.902,-65.3736,38,2.96,md,9,311,0.8244,0.45,pr,pr2021037015,2021-02-06T13:17:37.484Z,"66 km N of Culebra, Puerto Rico",earthquake,5.58,20.1,0.11,4,reviewed,pr,pr
2021-02-06T10:38:52.270Z,18.915,-65.0721,43,3.41,md,5,333,1.0957,0.59,pr,pr2021037014,2021-02-06T11:49:46.522Z,"65 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.42,32.93,0,1,reviewed,pr,pr
2021-02-06T10:25:23.820Z,19.0146,-64.7111,81,3.71,md,11,330,1.2448,0.51,pr,pr2021037011,2021-02-06T12:15:41.040Z,"76 km N of Cruz Bay, U.S. Virgin Islands",earthquake,8.88,13.08,0.12,10,reviewed,pr,pr
2021-02-06T10:01:27.899Z,36.292,-97.52033333,7.28,3.36,ml,100,27,0,0.19,ok,ok2021cony,2021-02-12T22:43:25.953Z,"6 km ESE of Covington, Oklahoma",earthquake,,0.4,0.24,39,reviewed,ok,ok
2021-02-06T10:01:06.120Z,19.0758,-64.7995,31,3.46,md,11,328,1.2347,0.4,pr,pr2021037010,2021-02-06T12:22:25.040Z,"82 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.61,29.34,0.08,4,reviewed,pr,pr
2021-02-06T09:38:21.120Z,19.1446,-64.6738,43,3.74,md,11,330,1.3671,0.35,pr,pr2021037009,2021-02-06T12:07:14.040Z,"90 km N of Cruz Bay, U.S. Virgin Islands",earthquake,4.49,20.09,0.08,11,reviewed,pr,pr
2021-02-06T08:50:34.790Z,19.1478,-64.7251,38,3.38,md,3,350,1.3373,0.38,pr,pr2021037008,2021-02-06T09:51:06.282Z,"90 km N of Cruz Bay, U.S. Virgin Islands",earthquake,10.4,31.15,0.07,2,reviewed,pr,pr
2021-02-06T08:31:26.960Z,19.1131,-64.8005,80,3.49,md,8,328,1.2639,0.36,pr,pr2021037007,2021-02-21T07:05:56.040Z,"86 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.48,13.51,0.12,5,reviewed,pr,pr
2021-02-06T08:21:14.080Z,18.9108,-64.7951,89,3.55,md,8,328,1.1115,0.39,pr,pr2021037006,2021-02-21T07:04:24.040Z,"Virgin Islands",earthquake,7.55,10.06,0.09,8,reviewed,pr,pr
2021-02-06T08:03:52.961Z,18.9928,-64.8765,35,2.7,ml,,216,1.251,0.29,us,us6000df39,2021-02-21T06:58:41.040Z,"72 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,8.2,2,0.06,37,reviewed,us,us
2021-02-06T07:52:55.283Z,19.1208,-64.7188,35,3,ml,,214,1.447,0.34,us,us6000df37,2021-02-21T06:56:30.352Z,"87 km N of Cruz Bay, U.S. Virgin Islands",earthquake,5.7,2,0.057,41,reviewed,us,us
2021-02-06T07:43:16.312Z,4.1471,-82.7418,10,4.6,mb,,147,4.616,0.8,us,us6000df36,2021-02-21T06:50:31.040Z,"south of Panama",earthquake,8.9,1.9,0.083,44,reviewed,us,us
2021-02-06T07:41:55.588Z,13.6663,-90.6822,43.15,4.3,mb,,172,1.301,0.97,us,us6000df35,2021-02-21T06:49:03.040Z,"29 km S of Iztapa, Guatemala",earthquake,8,8,0.133,16,reviewed,us,us
2021-02-06T07:14:09.370Z,19.2061,-64.802,30,3.58,md,19,321,1.3389,0.29,pr,pr2021037004,2021-02-21T06:46:45.040Z,"96 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.79,21.21,0.08,18,reviewed,pr,pr
2021-02-06T07:11:16.480Z,19.1938,-64.6816,31,3.89,md,18,324,1.4003,0.39,pr,pr2021037005,2021-02-21T06:45:51.040Z,"96 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.64,27.44,0.07,14,reviewed,pr,pr
2021-02-06T07:10:48.131Z,19.0564,-64.8205,24.45,3.4,ml,,226,1.333,0.36,us,us6000df2y,2021-02-21T06:44:19.040Z,"79 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.2,22.2,0.128,8,reviewed,us,us
2021-02-06T07:05:02.490Z,19.156,-64.8158,78,4.99,md,29,209,1.2898,0.41,pr,pr2021037002,2021-02-21T06:42:04.339Z,"90 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.67,7.52,0.08,17,reviewed,pr,pr
2021-02-06T06:56:12.390Z,19.2243,-64.8868,24,4.38,md,31,211,1.309,0.42,pr,pr2021037003,2021-02-21T06:38:54.040Z,"Virgin Islands region",earthquake,1.38,31.45,0.09,20,reviewed,pr,pr
2021-02-06T05:22:59.350Z,31.6582,-104.5263,5,2.7,ml,,69,0.024,0.56,us,us6000df19,2021-02-20T13:31:29.040Z,"western Texas",earthquake,1.2,1.9,0.05,52,reviewed,us,us
2021-02-06T01:23:05.506Z,-6.0231,-75.108,50.18,4.4,mb,,114,2.927,1.24,us,us6000df0e,2021-02-06T02:04:29.040Z,"78 km ENE of Navarro, Peru",earthquake,7.3,12.7,0.1,31,reviewed,us,us
2021-02-06T01:10:02.549Z,16.0789,-97.4995,35,4.2,mb,,252,1.794,1.26,us,us6000df07,2021-02-06T02:15:09.720Z,"7 km S of Santa María Acatepec, Mexico",earthquake,10.8,2,0.07,57,reviewed,us,us
2021-02-05T23:55:21.059Z,-10.9786,-77.8094,68.15,4.7,mb,,141,1.379,0.66,us,us6000dez0,2021-02-06T16:02:14.556Z,"18 km WNW of Végueta, Peru",earthquake,8.6,7.7,0.045,151,reviewed,us,us
2021-02-05T23:10:24.500Z,19.0213,-64.8528,38,3.48,md,12,326,1.1591,0.28,pr,pr2021036007,2021-02-06T03:04:18.040Z,"75 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.84,17.3,0.08,8,reviewed,pr,pr
2021-02-05T22:46:27.699Z,31.5002,56.7325,10,4.3,mb,,67,5.454,0.78,us,us6000deym,2021-02-14T00:18:00.040Z,"26 km NNW of Rāvar, Iran",earthquake,7.9,1.9,0.077,47,reviewed,us,us
2021-02-05T21:24:07.857Z,-42.7578,-82.4711,10,4.7,mb,,216,7.982,0.99,us,us6000dey3,2021-02-14T00:29:46.040Z,"West Chile Rise",earthquake,10.9,1.7,0.108,26,reviewed,us,us
2021-02-05T21:16:01.770Z,17.9276,-66.8873,13,2.51,md,15,210,0.0482,0.1,pr,pr2021036006,2021-02-05T21:55:32.654Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.72,0.33,0.26,6,reviewed,pr,pr
2021-02-05T18:31:06.170Z,17.9375,-66.9593,5,2.63,md,22,205,0.0885,0.18,pr,pr2021036004,2021-02-05T19:02:44.893Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.47,0.3,0.34,13,reviewed,pr,pr
2021-02-05T17:59:13.750Z,36.28733333,-97.51583333,5,2.58,ml,89,36,0,0.26,ok,ok2021cnif,2021-02-05T21:43:17.040Z,"5 km WNW of Lucien, Oklahoma",earthquake,,0.5,0.18,37,reviewed,ok,ok
2021-02-05T17:48:45.719Z,36.289,-97.51583333,6.67,4.2,mwr,89,27,0,0.21,ok,ok2021cnhw,2021-02-07T22:55:14.446Z,"5 km WNW of Lucien, Oklahoma",earthquake,,0.4,,36,reviewed,ok,us
2021-02-05T17:29:35.130Z,36.29,-97.51483333,5,2.58,ml,95,27,0,0.24,ok,ok2021cnhg,2021-02-05T20:19:01.040Z,"Oklahoma",earthquake,,0.5,0.22,42,reviewed,ok,ok
2021-02-05T16:17:37.100Z,36.28816667,-97.51966667,6.59,3.65,ml,64,52,0.1943618596,0.22,ok,ok2021cnew,2021-02-19T14:22:56.438Z,"6 km WNW of Lucien, Oklahoma",earthquake,,0.5,0.32,7,reviewed,ok,ok
2021-02-05T16:16:56.929Z,36.28483333,-97.5115,6.66,3.52,ml,101,27,0,0.16,ok,ok2021cnev,2021-02-06T16:19:43.973Z,"5 km WNW of Lucien, Oklahoma",earthquake,,0.3,0.23,38,reviewed,ok,ok
2021-02-05T15:36:10.512Z,40.4948,45.3546,10,5.1,mww,,72,0.583,1.09,us,us6000detl,2021-02-06T11:12:21.516Z,"9 km SSW of Vahan, Armenia",earthquake,5.2,1.9,0.075,17,reviewed,us,us
2021-02-05T13:22:19.279Z,-24.1846,-67.312,190.2,4.1,mb,,98,1.462,0.81,us,us6000der3,2021-02-06T12:41:44.040Z,"100 km W of San Antonio de los Cobres, Argentina",earthquake,10.2,9.2,0.198,7,reviewed,us,us
2021-02-05T12:29:34.652Z,12.3765,-86.7634,148.47,4.8,mb,,131,0.24,0.84,us,us6000deqg,2021-02-05T13:00:55.040Z,"10 km WNW of La Paz Centro, Nicaragua",earthquake,7.2,4.9,0.03,339,reviewed,us,us
2021-02-05T11:47:47.697Z,20.9734,97.8144,10.1,4.4,mwr,,42,0.757,0.57,us,us6000depg,2021-02-06T14:58:17.165Z,"83 km ENE of Taunggyi, Myanmar",earthquake,4.2,3.8,0.098,10,reviewed,us,us
2021-02-05T11:25:26.324Z,-24.1532,-67.4595,203.48,4.3,mb,,98,1.365,0.62,us,us6000depb,2021-02-05T23:48:01.999Z,"116 km W of San Antonio de los Cobres, Argentina",earthquake,7.9,11.9,0.218,6,reviewed,us,us
2021-02-05T10:33:23.242Z,44.3188,-115.1539,12.13,2.5,ml,,81,0.171,0.41,us,us6000dep4,2021-02-05T15:25:57.720Z,"20 km WNW of Stanley, Idaho",earthquake,2.3,7,0.053,46,reviewed,us,us
2021-02-05T09:07:57.947Z,-4.5002,102.2208,52.88,4.5,mb,,98,0.745,0.63,us,us6000deml,2021-02-05T09:23:51.040Z,"77 km S of Bengkulu, Indonesia",earthquake,7.3,8,0.125,19,reviewed,us,us
2021-02-05T08:10:01.660Z,17.9581,-66.848,11,3.16,md,24,191,0.0355,0.11,pr,pr2021036001,2021-02-05T09:43:07.453Z,"4 km ESE of Maria Antonia, Puerto Rico",earthquake,0.48,0.34,0.06,11,reviewed,pr,pr
2021-02-05T07:53:34.702Z,6.8018,-73.0451,156.28,4.4,mb,,43,0.904,1.21,us,us6000dem5,2021-02-19T13:47:07.732Z,"9 km NW of Cepitá, Colombia",earthquake,7.1,7.3,0.097,31,reviewed,us,us
2021-02-05T07:05:40.363Z,44.3166,-115.2102,13.13,3.5,ml,,84,0.203,0.47,us,us6000delq,2021-02-19T13:39:16.794Z,"24 km WNW of Stanley, Idaho",earthquake,1.7,10,0.036,100,reviewed,us,us
2021-02-05T02:45:11.312Z,-31.4802,58.4002,10,4.4,mb,,99,10.704,0.57,us,us6000dgz2,2021-02-12T22:31:56.040Z,"Southwest Indian Ridge",earthquake,10.1,1.9,0.138,15,reviewed,us,us
2021-02-04T23:49:52.870Z,18.5688,-65.6456,10,2.97,md,14,270,0.4727,0.25,pr,pr2021035009,2021-02-05T01:01:16.625Z,"22 km NNE of Luquillo, Puerto Rico",earthquake,1.06,0.99,0.04,7,reviewed,pr,pr
2021-02-04T18:36:26.432Z,17.6696,-94.7696,122.69,4.3,mb,,63,0.585,0.75,us,us6000deh6,2021-02-16T23:38:36.040Z,"3 km NNW of Venustiano Carranza (Peña Blanca), Mexico",earthquake,7.9,6.8,0.057,89,reviewed,us,us
2021-02-04T17:02:04.030Z,36.7848,76.829,93.66,4.5,mb,,82,4.274,0.93,us,us6000degv,2021-02-13T16:23:40.445Z,"181 km WSW of Zangguy, China",earthquake,7.5,6.1,0.076,50,reviewed,us,us
2021-02-04T14:22:51.972Z,38.1786,-117.8244,10.92,2.5,ml,,65,0.136,0.59,us,us6000degc,2021-02-04T19:43:21.698Z,"34 km SE of Mina, Nevada",earthquake,1.8,6.1,0.04,82,reviewed,us,us
2021-02-04T14:08:38.767Z,37.0429,-104.9293,4.92,2.9,ml,,81,0.141,0.14,us,us6000deg9,2021-02-04T14:32:54.040Z,"12 km SW of Weston, Colorado",earthquake,5.6,5.8,0.064,32,reviewed,us,us
2021-02-04T14:04:17.140Z,31.5188333,-115.624,5.62,2.58,ml,18,189,0.1866,0.15,ci,ci39540615,2021-02-04T19:42:37.313Z,"90km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.41,31.61,0.123,27,reviewed,ci,ci
2021-02-04T13:38:46.567Z,-3.5,68.5833,10,4.6,mb,,83,5.93,1.23,us,us6000dgpy,2021-02-14T15:44:42.040Z,"Chagos Archipelago region",earthquake,10.5,1.9,0.12,21,reviewed,us,us
2021-02-04T13:37:57.319Z,-3.562,68.5795,10,4.7,mb,,68,16.194,0.75,us,us6000dgqf,2021-02-14T15:51:39.040Z,"Chagos Archipelago region",earthquake,7.4,1.8,0.079,49,reviewed,us,us
2021-02-04T13:36:56.008Z,-3.5994,68.5365,10,4.3,mb,,83,6.031,1.22,us,us6000dgpx,2021-02-14T15:57:47.040Z,"Chagos Archipelago region",earthquake,10.1,1.9,0.116,22,reviewed,us,us
2021-02-04T13:35:05.299Z,-3.6268,68.7751,10,4.2,mb,,84,5.876,1.02,us,us6000dgqa,2021-02-14T16:02:35.040Z,"Chagos Archipelago region",earthquake,13,1.9,0.147,13,reviewed,us,us
2021-02-04T12:55:38.290Z,17.9756,-66.9958,8,3.11,md,17,173,0.0488,0.23,pr,pr2021035005,2021-02-05T08:51:58.040Z,"5 km E of La Parguera, Puerto Rico",earthquake,0.55,0.75,0.5,9,reviewed,pr,pr
2021-02-04T09:37:32.721Z,18.4654,-68.9805,158.81,3.7,ml,,162,0.571,0.44,us,us6000dee9,2021-02-04T09:52:39.040Z,"4 km N of La Romana, Dominican Republic",earthquake,10.6,14.6,0.054,45,reviewed,us,us
2021-02-04T08:19:14.720Z,17.9455,-66.9078,14,2.5,md,13,210,0.1385,0.13,pr,pr2021035003,2021-02-04T08:37:58.264Z,"2 km S of Guánica, Puerto Rico",earthquake,0.62,0.5,0.14,7,reviewed,pr,pr
2021-02-04T08:04:03.460Z,40.2805,-124.4521667,20.99,2.62,md,25,253,0.0842,0.1,nc,nc73518256,2021-02-11T07:58:57.040Z,"15km WSW of Petrolia, CA",earthquake,0.49,0.24,0.131,45,reviewed,nc,nc
2021-02-04T06:39:29.690Z,38.1597,-118.0645,6.9,2.6,ml,,51,0.208,0.43,us,us6000dedh,2021-02-04T06:48:58.040Z,"25 km S of Mina, Nevada",earthquake,1.5,4.3,0.055,44,reviewed,us,us
2021-02-04T05:06:24.059Z,28.7477,87.3607,10,5.1,mb,,56,0.923,0.75,us,us6000decu,2021-02-06T06:13:17.612Z,"103 km NNE of Lobujya, Nepal",earthquake,5.6,1.8,0.05,129,reviewed,us,us
2021-02-04T04:03:04.190Z,36.4913333,-81.1313333,1.54,2.56,md,22,75,0.04419,0.34,se,se60323617,2021-02-06T18:05:10.181Z,"1 km SSW of Sparta, North Carolina",earthquake,0.53,1.61,0.093,15,reviewed,se,se
2021-02-04T03:04:18.670Z,17.885,-67.187,13,2.63,md,4,333,0.144,0.05,pr,pr2021035000,2021-02-04T03:51:37.989Z,"9 km S of Pole Ojea, Puerto Rico",earthquake,1.26,0.43,0.09,3,reviewed,pr,pr
2021-02-04T02:53:34.030Z,44.539,-115.216,5.92,2.53,ml,13,81,0.375,0.21,mb,mb80486174,2021-02-04T18:17:07.020Z,"42 km NNW of Stanley, Idaho",earthquake,0.52,1.39,0.154,14,reviewed,mb,mb
2021-02-04T02:36:35.834Z,44.5405,-115.2568,16.44,3,ml,,82,0.39,0.64,us,us6000dec3,2021-02-05T05:54:21.515Z,"43 km NW of Stanley, Idaho",earthquake,2,9.8,0.037,96,reviewed,us,us
2021-02-04T01:57:17.352Z,-16.6564,-69.776,194.39,4.2,mb,,127,0.97,0.86,us,us6000debv,2021-02-14T23:12:18.040Z,"Peru-Bolivia border region",earthquake,9.9,3.6,0.176,9,reviewed,us,us
